date,phu_name,at_least_one_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,total_population,percent_at_least_one_dose,percent_fully_vaccinated,percent_3doses,phu_num,active_cases,resolved_cases,deaths,archived_resolved_cases,archived_deaths,percent_active_cases,percent_deaths,percent_resolved_cases
2022-02-26,DURHAM REGION,606935.0,581747.0,327970.0,671727,90.35,86.6,48.82,2230,782,51598,435,51592.0,441.0,0.11641634175788677,0.06475845097785261,7.681394375989055
2022-02-26,GREY BRUCE,137787.0,131999.0,86492.0,167078,82.47,79.0,51.77,2233,172,5975,49,5974.0,50.0,0.10294592944612696,0.029327619435233845,3.576174002561678
2022-02-26,HALDIMAND-NORFOLK,93245.0,89765.0,51862.0,114141,81.69,78.64,45.440000000000005,2234,201,6720,73,6708.0,85.0,0.17609798407233157,0.06395598426507565,5.887454989880936
2022-02-26,"HALIBURTON, KAWARTHA, PINE RIDGE",160190.0,153753.0,99378.0,183151,87.46000000000001,83.95,54.26,2235,297,6645,88,6638.0,95.0,0.16216127676070563,0.04804778570687575,3.6281538184339697
2022-02-26,HALTON REGION,531533.0,510080.0,301849.0,579551,91.71000000000001,88.01,52.080000000000005,2236,513,41341,302,41304.0,339.0,0.08851680007454046,0.052109305307039416,7.13328076390171
2022-02-26,CITY OF HAMILTON,485100.0,462961.0,266020.0,552042,87.87,83.86,48.19,2237,701,47020,511,47012.0,519.0,0.12698309186619858,0.09256542074697215,8.517467873821195
2022-02-26,HASTINGS & PRINCE EDWARD COUNTIES,141419.0,134512.0,86300.0,164832,85.8,81.61,52.35999999999999,2238,462,6376,40,6374.0,42.0,0.28028538147932436,0.0242671325956125,3.868180935740633
2022-02-26,CHATHAM-KENT,86207.0,82549.0,49393.0,101565,84.88,81.28,48.63,2240,200,6547,65,6540.0,72.0,0.19691822970511497,0.06399842465416236,6.446118249396939
2022-02-26,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187093.0,178474.0,119525.0,200252,93.43,89.12,59.69,2241,595,9443,32,9443.0,32.0,0.29712562171663703,0.01597986536963426,4.7155583964205094
2022-02-26,LAMBTON COUNTY,105161.0,101065.0,61742.0,126574,83.08,79.85,48.78,2242,243,9319,123,9315.0,127.0,0.1919825556591401,0.09717635533363882,7.362491506944554
2022-02-26,"LEEDS, GRENVILLE AND LANARK DISTRICT",162436.0,156761.0,104328.0,172131,94.37,91.07,60.61,2243,368,6244,81,6244.0,81.0,0.21379065943961284,0.04705718319187131,3.6274697759264742
2022-02-26,MIDDLESEX-LONDON,445971.0,428154.0,245278.0,485049,91.94,88.27000000000001,50.57000000000001,2244,782,30469,347,30467.0,349.0,0.1612208251125144,0.07153916408445332,6.28163340198619
2022-02-26,NIAGARA REGION,403198.0,386614.0,229250.0,460171,87.62,84.02,49.82,2246,830,32587,516,32580.0,523.0,0.18036773286452212,0.11213222910613663,7.081497964886966
2022-02-26,NORTH BAY PARRY SOUND DISTRICT,106502.0,101699.0,63766.0,123747,86.06,82.17999999999999,51.53,2247,352,3347,23,3347.0,23.0,0.28445134023451074,0.018586309163050416,2.7047120334230326
2022-02-26,NORTHWESTERN,73993.0,68215.0,39389.0,76333,96.93,89.37,51.6,2249,691,4088,13,4083.0,18.0,0.9052441277036144,0.01703064205520548,5.355481901667693
2022-02-26,CITY OF OTTAWA,924238.0,883732.0,553795.0,992312,93.14,89.05999999999999,55.81,2251,984,60714,740,60698.0,756.0,0.09916236022541297,0.07457331968171302,6.1184385556155725
2022-02-26,PEEL REGION,1330957.0,1264808.0,607649.0,1481534,89.84,85.37,41.010000000000005,2253,1051,169565,1145,169517.0,1193.0,0.07093998517752546,0.07728476025524894,11.445231766533876
2022-02-26,PETERBOROUGH COUNTY-CITY,124522.0,119591.0,77309.0,141576,87.94999999999999,84.47,54.61,2255,252,5256,56,5253.0,59.0,0.17799627055433126,0.039554726789851384,3.7124936429903372
2022-02-26,PORCUPINE,71141.0,66368.0,36210.0,80737,88.11,82.19999999999999,44.85,2256,566,4816,46,4816.0,46.0,0.7010416537646929,0.056975116737059836,5.965047004471308
2022-02-26,RENFREW COUNTY AND DISTRICT,86508.0,82085.0,50871.0,103045,83.95,79.66,49.370000000000005,2257,104,3185,32,3185.0,32.0,0.10092677956232714,0.031054393711485273,3.0908826240962686
2022-02-26,EASTERN ONTARIO,180789.0,171805.0,103317.0,205075,88.16000000000001,83.78,50.38,2258,242,13142,187,13120.0,209.0,0.11800560770449835,0.09118615140802146,6.408387175423626
2022-02-26,SIMCOE MUSKOKA DISTRICT,499291.0,477728.0,279579.0,575014,86.83,83.08,48.620000000000005,2260,784,34044,368,34008.0,404.0,0.13634450639462692,0.06399844177706977,5.920551499615661
2022-02-26,SUDBURY AND DISTRICT,174330.0,165990.0,98962.0,196072,88.91,84.66,50.470000000000006,2261,741,10145,105,10144.0,106.0,0.37792239585458404,0.05355175649761312,5.174119711126525
2022-02-26,THUNDER BAY DISTRICT,133988.0,127380.0,77061.0,149989,89.33,84.93,51.38,2262,765,7768,79,7768.0,79.0,0.5100374027428678,0.052670529172139297,5.179046463407317
2022-02-26,TIMISKAMING,27510.0,26266.0,16041.0,32164,85.53,81.66,49.87,2263,39,1086,12,1082.0,16.0,0.12125357542594203,0.0373087924387514,3.3764457157070016
2022-02-26,WATERLOO REGION,513165.0,491213.0,284089.0,573162,89.53,85.7,49.57,2265,623,39355,397,39355.0,397.0,0.10869527288968914,0.06926488497143915,6.866296090808532
2022-02-26,WELLINGTON-DUFFERIN-GUELPH,262587.0,252759.0,151273.0,295016,89.01,85.68,51.28,2266,347,17858,152,17853.0,157.0,0.11762073921414432,0.05152262928112373,6.053231011199393
2022-02-26,WINDSOR-ESSEX COUNTY,358758.0,342825.0,188346.0,410271,87.44,83.56,45.910000000000004,2268,572,35853,580,35834.0,599.0,0.13942004187476084,0.14136997253035188,8.738857974363286
2022-02-26,YORK REGION,1021268.0,977157.0,570590.0,1143703,89.29,85.44,49.89,2270,424,96499,981,96439.0,1041.0,0.03707256167029377,0.08577401650603347,8.437417756183205
2022-02-26,TORONTO,2576483.0,2462078.0,1431557.0,2851090,90.36999999999999,86.36,50.21,3895,2645,271136,4015,270974.0,4177.0,0.09277153650007541,0.14082333423357382,9.509906737423231
2022-02-26,SOUTHWESTERN,172366.0,166235.0,96801.0,206207,83.59,80.62,46.94,4913,266,10709,149,10706.0,152.0,0.12899659080438589,0.0722574888340357,5.193325153850258
2022-02-26,HURON PERTH,117843.0,113229.0,72541.0,137903,85.45,82.11,52.6,5183,157,5417,92,5413.0,96.0,0.1138481396343807,0.06671355953097467,3.9281233910792372
2022-02-27,ALGOMA DISTRICT,99843.0,95466.0,60711.0,112839,88.48,84.6,53.800000000000004,2226,637,4408,30,4408.0,30.0,0.5645211318781627,0.026586552521734506,3.90645078386019
2022-02-27,BRANT COUNTY,125959.0,120624.0,67754.0,144945,86.9,83.22,46.739999999999995,2227,197,9572,76,9572.0,76.0,0.13591362240849977,0.05243368174135017,6.603884231950049
2022-02-27,DURHAM REGION,607076.0,582169.0,328662.0,671727,90.38000000000001,86.67,48.93,2230,789,51679,435,51673.0,441.0,0.11745843177362232,0.06475845097785261,7.693452846171138
2022-02-27,GREY BRUCE,137787.0,132022.0,86520.0,167078,82.47,79.02,51.78,2233,176,5996,49,5995.0,50.0,0.10534002082859502,0.029327619435233845,3.588742982319635
2022-02-27,HALDIMAND-NORFOLK,93247.0,89774.0,51886.0,114141,81.69,78.64999999999999,45.46,2234,200,6740,73,6728.0,85.0,0.1752218746988374,0.06395598426507565,5.90497717735082
2022-02-27,"HALIBURTON, KAWARTHA, PINE RIDGE",160191.0,153799.0,99459.0,183151,87.46000000000001,83.97,54.300000000000004,2235,289,6665,88,6658.0,95.0,0.15779329624189875,0.04804778570687575,3.6390737697309867
2022-02-27,HALTON REGION,531644.0,510748.0,303469.0,579551,91.73,88.13,52.35999999999999,2236,531,41392,302,41355.0,339.0,0.09162265270873486,0.052109305307039416,7.142080679698594
2022-02-27,CITY OF HAMILTON,485150.0,463171.0,266470.0,552042,87.88,83.89999999999999,48.27,2237,716,47080,511,47072.0,519.0,0.12970027642824278,0.09256542074697215,8.528336612069372
2022-02-27,HASTINGS & PRINCE EDWARD COUNTIES,141439.0,134664.0,86592.0,164832,85.81,81.69999999999999,52.53,2238,459,6407,40,6405.0,42.0,0.27846534653465344,0.0242671325956125,3.886987963502232
2022-02-27,CHATHAM-KENT,86213.0,82591.0,49461.0,101565,84.88,81.32000000000001,48.699999999999996,2240,194,6566,65,6559.0,72.0,0.1910106828139615,0.06399842465416236,6.464825481218924
2022-02-27,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187115.0,178576.0,119666.0,200252,93.44,89.18,59.760000000000005,2241,622,9487,32,9487.0,32.0,0.31060863312226594,0.01597986536963426,4.737530711303757
2022-02-27,LAMBTON COUNTY,105190.0,101159.0,61826.0,126574,83.11,79.92,48.85,2242,227,9351,123,9347.0,127.0,0.17934172894907327,0.09717635533363882,7.387773160364689
2022-02-27,"LEEDS, GRENVILLE AND LANARK DISTRICT",162441.0,156790.0,104396.0,172131,94.37,91.09,60.650000000000006,2243,352,6286,83,6286.0,83.0,0.204495413377021,0.04821908894969529,3.651869796840778
2022-02-27,MIDDLESEX-LONDON,446016.0,428342.0,245748.0,485049,91.95,88.31,50.660000000000004,2244,758,30544,347,30542.0,349.0,0.15627287140062138,0.07153916408445332,6.297095757335856
2022-02-27,NIAGARA REGION,403276.0,386888.0,229779.0,460171,87.64,84.07,49.93,2246,801,32678,516,32671.0,523.0,0.17406572774034,0.11213222910613663,7.101273222345607
2022-02-27,NORTH BAY PARRY SOUND DISTRICT,106503.0,101707.0,63821.0,123747,86.07000000000001,82.19,51.57000000000001,2247,344,3384,23,3384.0,23.0,0.27798653704736276,0.018586309163050416,2.7346117481635916
2022-02-27,NORTHWESTERN,73990.0,68216.0,39398.0,76333,96.93,89.37,51.61,2249,653,4173,13,4168.0,18.0,0.8554622509268599,0.01703064205520548,5.466836099720959
2022-02-27,CITY OF OTTAWA,924326.0,884197.0,555361.0,992312,93.15,89.1,55.97,2251,1037,60821,741,60805.0,757.0,0.10450342231072486,0.07467409443803964,6.129221454542523
2022-02-27,PEEL REGION,1331254.0,1265959.0,609611.0,1481534,89.86,85.45,41.15,2253,1014,169764,1146,169716.0,1194.0,0.06844257371076196,0.07735225786245876,11.45866379036863
2022-02-27,PETERBOROUGH COUNTY-CITY,124520.0,119593.0,77318.0,141576,87.94999999999999,84.47,54.61,2255,253,5276,56,5273.0,59.0,0.17870260496129287,0.039554726789851384,3.72662033112957
2022-02-27,PORCUPINE,71143.0,66398.0,36243.0,80737,88.12,82.24000000000001,44.89,2256,574,4849,46,4849.0,46.0,0.7109503697189641,0.056975116737059836,6.005920457782677
2022-02-27,RENFREW COUNTY AND DISTRICT,86525.0,82150.0,50953.0,103045,83.97,79.72,49.45,2257,98,3202,33,3202.0,33.0,0.09510408074142365,0.03202484351496919,3.1073802707554954
2022-02-27,EASTERN ONTARIO,180794.0,171826.0,103357.0,205075,88.16000000000001,83.78999999999999,50.4,2258,252,13168,187,13146.0,209.0,0.12288187248567597,0.09118615140802146,6.421065463854688
2022-02-27,SIMCOE MUSKOKA DISTRICT,499337.0,477921.0,279893.0,575014,86.83999999999999,83.11,48.68,2260,786,34151,366,34114.0,403.0,0.13669232401298054,0.06365062415871613,5.939159742197582
2022-02-27,SUDBURY AND DISTRICT,174337.0,166102.0,99076.0,196072,88.91,84.71,50.529999999999994,2261,777,10199,105,10198.0,106.0,0.3962829980823371,0.05355175649761312,5.201660614468154
2022-02-27,THUNDER BAY DISTRICT,133995.0,127403.0,77155.0,149989,89.34,84.94,51.44,2262,718,7861,79,7861.0,79.0,0.47870177146324067,0.052670529172139297,5.24105101040743
2022-02-27,TIMISKAMING,27510.0,26267.0,16042.0,32164,85.53,81.67,49.88,2263,42,1086,12,1082.0,16.0,0.1305807735356299,0.0373087924387514,3.3764457157070016
2022-02-27,WATERLOO REGION,513252.0,491665.0,284766.0,573162,89.55,85.78,49.68,2265,592,39424,397,39424.0,397.0,0.10328667985665482,0.06926488497143915,6.878334572075609
2022-02-27,WELLINGTON-DUFFERIN-GUELPH,262600.0,252827.0,151613.0,295016,89.01,85.7,51.39,2266,345,17891,152,17886.0,157.0,0.11694280988149795,0.05152262928112373,6.064416845188057
2022-02-27,WINDSOR-ESSEX COUNTY,358795.0,343072.0,188710.0,410271,87.45,83.62,46.0,2268,587,35946,580,35927.0,599.0,0.14307616185399408,0.14136997253035188,8.761525918234533
2022-02-27,YORK REGION,1021433.0,978012.0,572740.0,1143703,89.31,85.50999999999999,50.080000000000005,2270,472,96583,982,96523.0,1042.0,0.041269455444289296,0.0858614517929917,8.444762320287696
2022-02-27,TORONTO,2576896.0,2463529.0,1436403.0,2851090,90.38000000000001,86.41,50.38,3895,2581,271470,4018,271308.0,4180.0,0.09052678098551782,0.1409285571483187,9.521621555264828
2022-02-27,SOUTHWESTERN,172387.0,166275.0,96891.0,206207,83.6,80.63,46.989999999999995,4913,252,10740,149,10737.0,152.0,0.12220729655152346,0.0722574888340357,5.208358591124453
2022-02-27,HURON PERTH,117856.0,113325.0,72676.0,137903,85.46000000000001,82.17999999999999,52.7,5183,146,5438,93,5434.0,97.0,0.10587151838611197,0.06743870691718092,3.9433514861895684
2022-02-28,ALGOMA DISTRICT,99844.0,95467.0,60714.0,112839,88.48,84.6,53.81,2226,620,4458,30,4458.0,30.0,0.5494554187825131,0.026586552521734506,3.950761704729748
2022-02-28,BRANT COUNTY,125958.0,120626.0,67757.0,144945,86.9,83.22,46.75,2227,199,9584,76,9584.0,76.0,0.1372934561385353,0.05243368174135017,6.612163234330263
2022-02-28,DURHAM REGION,607160.0,582326.0,329130.0,671727,90.39,86.69,49.0,2230,789,51754,435,51748.0,441.0,0.11745843177362232,0.06475845097785261,7.704618096339733
2022-02-28,GREY BRUCE,137785.0,132020.0,86529.0,167078,82.47,79.02,51.790000000000006,2233,178,6024,49,6023.0,50.0,0.10653706651982907,0.029327619435233845,3.6055016219969116
2022-02-28,HALDIMAND-NORFOLK,93248.0,89774.0,51890.0,114141,81.69999999999999,78.64999999999999,45.46,2234,199,6750,73,6738.0,85.0,0.1743457653253432,0.06395598426507565,5.913738271085762
2022-02-28,"HALIBURTON, KAWARTHA, PINE RIDGE",160200.0,153828.0,99499.0,183151,87.47,83.99,54.33,2235,281,6684,88,6677.0,95.0,0.15342531572309187,0.04804778570687575,3.6494477234631533
2022-02-28,HALTON REGION,531663.0,510803.0,303625.0,579551,91.74,88.14,52.39,2236,528,41430,302,41393.0,339.0,0.09110501060303579,0.052109305307039416,7.148637479704116
2022-02-28,CITY OF HAMILTON,485176.0,463280.0,266678.0,552042,87.89,83.91999999999999,48.309999999999995,2237,704,47131,511,47123.0,519.0,0.12752652877860743,0.09256542074697215,8.537575039580322
2022-02-28,HASTINGS & PRINCE EDWARD COUNTIES,141442.0,134685.0,86608.0,164832,85.81,81.71000000000001,52.54,2238,450,6432,40,6430.0,42.0,0.27300524170064067,0.0242671325956125,3.902154921374491
2022-02-28,CHATHAM-KENT,86213.0,82594.0,49466.0,101565,84.88,81.32000000000001,48.699999999999996,2240,207,6581,65,6574.0,72.0,0.20381036774479397,0.06399842465416236,6.479594348446807
2022-02-28,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187131.0,178675.0,119981.0,200252,93.45,89.23,59.919999999999995,2241,633,9518,32,9518.0,32.0,0.3161017118430777,0.01597986536963426,4.753011205880591
2022-02-28,LAMBTON COUNTY,105191.0,101161.0,61829.0,126574,83.11,79.92,48.85,2242,219,9373,123,9369.0,127.0,0.17302131559403985,0.09717635533363882,7.40515429709103
2022-02-28,"LEEDS, GRENVILLE AND LANARK DISTRICT",162453.0,156857.0,104538.0,172131,94.38,91.13,60.73,2243,335,6313,83,6313.0,83.0,0.19461921443551713,0.04821908894969529,3.6675555245714015
2022-02-28,MIDDLESEX-LONDON,446039.0,428440.0,245955.0,485049,91.96,88.33,50.71,2244,723,30641,347,30639.0,349.0,0.1490571055707774,0.07153916408445332,6.317093736921424
2022-02-28,NIAGARA REGION,403299.0,386999.0,229935.0,460171,87.64,84.1,49.97,2246,783,32746,516,32739.0,523.0,0.17015413835291662,0.11213222910613663,7.116050337809206
2022-02-28,NORTH BAY PARRY SOUND DISTRICT,106504.0,101707.0,63830.0,123747,86.07000000000001,82.19,51.580000000000005,2247,349,3404,23,3404.0,23.0,0.28202703903933024,0.018586309163050416,2.7507737561314616
2022-02-28,NORTHWESTERN,73990.0,68216.0,39400.0,76333,96.93,89.37,51.62,2249,644,4214,13,4209.0,18.0,0.8436718064271024,0.01703064205520548,5.5205481246643
2022-02-28,CITY OF OTTAWA,924341.0,884250.0,555627.0,992312,93.15,89.11,55.989999999999995,2251,1002,60912,741,60896.0,757.0,0.10097630583929247,0.07467409443803964,6.138391957368247
2022-02-28,PEEL REGION,1331456.0,1266510.0,610920.0,1481534,89.87,85.49,41.24,2253,962,169870,1146,169822.0,1194.0,0.06493269813585108,0.07735225786245876,11.465818536732874
2022-02-28,PETERBOROUGH COUNTY-CITY,124521.0,119599.0,77336.0,141576,87.94999999999999,84.48,54.63,2255,249,5298,56,5295.0,59.0,0.17587726733344636,0.039554726789851384,3.742159688082726
2022-02-28,PORCUPINE,71145.0,66426.0,36265.0,80737,88.12,82.27,44.92,2256,550,4894,46,4894.0,46.0,0.6812242218561502,0.056975116737059836,6.0616569850254525
2022-02-28,RENFREW COUNTY AND DISTRICT,86527.0,82169.0,50966.0,103045,83.97,79.74,49.46,2257,94,3217,33,3217.0,33.0,0.09122228152748799,0.03202484351496919,3.121937017807754
2022-02-28,EASTERN ONTARIO,180801.0,171842.0,103395.0,205075,88.16000000000001,83.78999999999999,50.42,2258,247,13181,187,13159.0,209.0,0.12044374009508717,0.09118615140802146,6.427404608070218
2022-02-28,SIMCOE MUSKOKA DISTRICT,499349.0,477983.0,280256.0,575014,86.83999999999999,83.13000000000001,48.74,2260,811,34190,366,34153.0,403.0,0.14104004424240107,0.06365062415871613,5.945942185755477
2022-02-28,SUDBURY AND DISTRICT,174338.0,166107.0,99083.0,196072,88.92,84.72,50.529999999999994,2261,779,10250,106,10249.0,107.0,0.39730303153943447,0.05406177322616182,5.227671467624138
2022-02-28,THUNDER BAY DISTRICT,134003.0,127411.0,77163.0,149989,89.34,84.95,51.449999999999996,2262,689,7909,79,7909.0,79.0,0.4593670202481515,0.052670529172139297,5.273053357246198
2022-02-28,TIMISKAMING,27510.0,26267.0,16042.0,32164,85.53,81.67,49.88,2263,38,1091,12,1087.0,16.0,0.11814450938937944,0.0373087924387514,3.3919910458898146
2022-02-28,WATERLOO REGION,513311.0,491874.0,285120.0,573162,89.56,85.82,49.75,2265,570,39504,397,39504.0,397.0,0.09944832351063052,0.06926488497143915,6.892292231515697
2022-02-28,WELLINGTON-DUFFERIN-GUELPH,262608.0,252850.0,151657.0,295016,89.01,85.71,51.41,2266,348,17915,152,17910.0,157.0,0.1179597038804675,0.05152262928112373,6.072551997179814
2022-02-28,WINDSOR-ESSEX COUNTY,358818.0,343174.0,188900.0,410271,87.46000000000001,83.65,46.04,2268,565,36029,580,36010.0,599.0,0.13771385255111865,0.14136997253035188,8.78175644878629
2022-02-28,YORK REGION,1021628.0,978527.0,573640.0,1143703,89.33,85.56,50.160000000000004,2270,468,96655,983,96595.0,1043.0,0.040919714296456335,0.08594888707994995,8.451057660948692
2022-02-28,TORONTO,2577024.0,2463947.0,1437906.0,2851090,90.39,86.42,50.43,3895,2579,271716,4019,271554.0,4181.0,0.09045663237568789,0.14096363145323368,9.530249834273908
2022-02-28,SOUTHWESTERN,172386.0,166278.0,96911.0,206207,83.6,80.64,47.0,4913,238,10769,149,10766.0,152.0,0.11541800229866106,0.0722574888340357,5.222422129219668
2022-02-28,HURON PERTH,117857.0,113327.0,72692.0,137903,85.46000000000001,82.17999999999999,52.71,5183,148,5445,93,5441.0,97.0,0.10732181315852447,0.06743870691718092,3.948427517893012
2022-03-01,ALGOMA DISTRICT,99847.0,95483.0,60742.0,112839,88.49000000000001,84.61999999999999,53.83,2226,618,4497,32,4497.0,32.0,0.5476829819477308,0.02835898935651681,3.985324223008003
2022-03-01,BRANT COUNTY,125978.0,120665.0,67842.0,144945,86.91,83.25,46.81,2227,190,9605,76,9605.0,76.0,0.13108420435337542,0.05243368174135017,6.626651488495636
2022-03-01,DURHAM REGION,607276.0,582641.0,329664.0,671727,90.41,86.74,49.08,2230,753,51840,437,51834.0,443.0,0.1120991116926966,0.06505619098234848,7.717420916533056
2022-03-01,GREY BRUCE,137793.0,132085.0,86644.0,167078,82.47,79.06,51.85999999999999,2233,162,6051,49,6050.0,50.0,0.09696070098995678,0.029327619435233845,3.621661738828571
2022-03-01,HALDIMAND-NORFOLK,93256.0,89799.0,51958.0,114141,81.69999999999999,78.67,45.519999999999996,2234,191,6766,73,6754.0,85.0,0.16733689033738972,0.06395598426507565,5.927756021061669
2022-03-01,"HALIBURTON, KAWARTHA, PINE RIDGE",159882.0,153539.0,99362.0,183151,87.3,83.83,54.25,2235,260,6719,88,6712.0,95.0,0.14195936686122382,0.04804778570687575,3.668557638232933
2022-03-01,HALTON REGION,531795.0,510973.0,303949.0,579551,91.75999999999999,88.17,52.449999999999996,2236,518,41482,302,41445.0,339.0,0.08937953691737224,0.052109305307039416,7.157609942869566
2022-03-01,CITY OF HAMILTON,485257.0,463502.0,267003.0,552042,87.9,83.96000000000001,48.370000000000005,2237,663,47209,513,47201.0,521.0,0.1200995576423533,0.09292771202191139,8.551704399302952
2022-03-01,HASTINGS & PRINCE EDWARD COUNTIES,141604.0,134866.0,86765.0,164832,85.91,81.82000000000001,52.64,2238,425,6471,41,6469.0,43.0,0.2578382838283828,0.024873810910502815,3.9258153756552123
2022-03-01,CHATHAM-KENT,86220.0,82601.0,49500.0,101565,84.89,81.33,48.74,2240,200,6604,65,6597.0,72.0,0.19691822970511497,0.06399842465416236,6.502239944862896
2022-03-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187151.0,178750.0,120096.0,200252,93.46,89.25999999999999,59.97,2241,682,9550,32,9550.0,32.0,0.3405708806903302,0.01597986536963426,4.768991071250225
2022-03-01,LAMBTON COUNTY,105195.0,101181.0,61860.0,126574,83.11,79.94,48.870000000000005,2242,208,9396,123,9392.0,127.0,0.1643307472308689,0.09717635533363882,7.4233254854867505
2022-03-01,"LEEDS, GRENVILLE AND LANARK DISTRICT",162468.0,156899.0,104659.0,172131,94.39,91.14999999999999,60.8,2243,308,6347,83,6347.0,83.0,0.17893348670489337,0.04821908894969529,3.6873079224544094
